"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/5-combo-two-kraut-dogs.png","image/png","28986","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/1-combo-two-chili-cheese-dogs.png","image/png","26627","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/3-combo-two-chili-dogs.png","image/png","28393","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/20-crowd-pleaser.png","image/png","14487","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/Chicken-Tenders.png","image/png","22795","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/2-combo-two-corndogs.png","image/png","20967","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Classic-Chili-Cheese-Fries-1.png","image/png","27758","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2026/01/chili-cheese-fry-burrito-1.png","image/png","22276","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/fries-1.png","image/png","27920","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/Jalapeno-Poppers-325x250-2.png","image/png","24834","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/buttons/Save-Mart.png","image/png","2994","2","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Original3-300x300.png","image/png","19897","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/corndogs-honey-300x190.png","image/png","24231","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/buttons/Food-Maxx.png","image/png","3856","2","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Screenshot-2025-10-22-at-3.07.00-PM.png","image/png","16972","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/buttons/Maxx-Value-Foods.png","image/png","5170","2","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/buttons/Albertsons.png","image/png","2606","2","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Original3-1024x1024.png","image/png","157246","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/buttons/Vons.png","image/png","1750","2","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/themes/wienerschnitzel/images/buttons/Lucky.png","image/png","1848","2","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/bottled-water-ws.png","image/png","8967","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Original4-300x300.png","image/png","18434","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Coca-Cola-Zero-transparent.png","image/png","18405","1","Indexable","",""
