"Adresse","Occurrences","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","Indexabilité","Statut d'indexabilité"
"https://www.beyondmeat.com/en-GB/recipes/guacamole-beyond-burger-by-jeanine-donofrio","1","LOVE & LEMONS GUACAMOLE BEYOND BURGER","37","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/juicy-lucy-beyond-burger","1","Beyond Meat Juicy Lucy Beyond Burger","36","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-mince-one-pan-moussaka","1","Beyond Mince one-pan moussaka","29","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/products/beyond-meatballs","1","Beyond Meatballs","16","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-meatballs-pasta-with-pesto","1","BEYOND MEATBALLS PASTA WITH PESTO","33","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/products/beyond-smash","1","Beyond Smash™","13","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/products/beyond-sausage","1","Beyond Sausage","14","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-sausage-pesto-pizza","1","BEYOND SAUSAGE PESTO PIZZA","26","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/where-to-find?product=1230000147347&search=true","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/where-to-find?product=1230000068536&search=true","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/where-to-find?product=1230000116527&search=true","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-schnitzel-poke","1","Beyond Meatball Gyros","21","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-mince-spaghetti-bolognese","1","Peter Andre's Beyond Mince Spaghetti Bolognese","46","","0","Indexable",""
"https://www.beyondmeat.com/en-US/where-to-find","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/products/beyond-meatballs/italian-style","1","Beyond Meatballs","16","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/products/beyond-smash/beyond-smash","1","Beyond Smash™","13","","0","Indexable",""
"https://www.beyondmeat.com/en-US/where-to-find?search=true","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/press/beyond-meat-launches-beyond-chicken-tenders-at-restaurants-nationwide","1","Beyond Meat® Launches Beyond Chicken® Tenders at Restaurants Nationwide","71","","0","Indexable",""
"https://www.beyondmeat.com/en-US/whats-new/panda-express-goes-beyond","1","Panda Express Goes Beyond","25","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-sausage-stuffing","1","BEYOND SAUSAGE STUFFING","23","","0","Indexable",""
"https://www.beyondmeat.com/en-US/press/beyond-meat-expands-partnership-with-a-and-w-canada-to-launch-plantbased-chicken-nuggets-nationwide-for-a-limited-time-starting-august-9","1","Beyond Meat® Expands Partnership With A&w Canada to Launch Plantbased Chicken Nuggets Nationwide for a Limited Time Starting August 9","133","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-beef-chipotle-quesadilla","1","Beyond Mince Chipotle Quesadilla","32","","0","Indexable",""
"https://www.beyondmeat.com/en-GB/recipes/beyond-beef-stuffed-butternut-squash","1","BEYOND MINCE STUFFED DELICATA SQUASH","36","","0","Indexable",""
"https://www.beyondmeat.com/en-US/newsroom","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/recipes","1","Serve Love","10","","0","Indexable",""
"https://www.beyondmeat.com/en-US/beyondchickennearme","1","Beyond Chicken","14","","0","Indexable",""
"https://www.beyondmeat.com/en-US/newsroom/","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/about/our-ingredients","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/mission","1","Our Mission","11","","0","Indexable",""
"https://www.beyondmeat.com/en-US/privacy-policy","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/contact","1","Contact Us","10","","0","Indexable",""
"https://www.beyondmeat.com/en-US/terms-of-use","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/recipes/","1","Serve Love","10","","0","Indexable",""
"https://www.beyondmeat.com/en-US/food-service","1","Bring Beyond Meat to Your Menu.","31","","0","Indexable",""
"https://www.beyondmeat.com/en-US/products","1","Our Products","12","","0","Indexable",""
"https://www.beyondmeat.com/en-US/faqs","0","","0","","0","Indexable",""
"https://www.beyondmeat.com/en-US/","1","Welcome to Beyond, the Plant Protein Company","44","","0","Indexable",""
"https://www.beyondmeat.com/en-US/buy/","0","","0","","0","Indexable",""
