"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.reefperfumes.fr/categorie-produit/collection-classique/","text/html; charset=UTF-8","200","OK","Indexable","","Archives des Collection classique - 100ml - Reef Perfumes","57","519","","0","0","","0","","0","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/categorie-produit/collection-classique/","","","","","","248206","47150","47150","18,062","","549","162","3,389","100,000","Très facile","1,571","1","2","","184","55","0","100,000","119","55","0","0","0","0","","","","","2709532c1dc7888a5e9e442f7b4c2552","0,275","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/categorie-produit/collection-classique/","2026-02-26 14:22:32"
"https://www.reefperfumes.fr/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.18.6","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,287","Mon, 15 Apr 2024 10:04:35 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/themes/flatsome/assets/css/flatsome.css?ver=3.18.6","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-content/plugins/wp-cookie-allow/modules/frontend/js/wpca-frontend.min.js?ver=3.4.7","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,120","Wed, 05 Jun 2024 14:30:05 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/plugins/wp-cookie-allow/modules/frontend/js/wpca-frontend.min.js?ver=3.4.7","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-content/uploads/2024/03/z8ISdzDvqRgM1jXMdLBxQcljx7IxblzFC6N2CnNi-1024x272.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","19750","19750","19750","7,566","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,260","Thu, 28 Mar 2024 04:47:11 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/03/z8ISdzDvqRgM1jXMdLBxQcljx7IxblzFC6N2CnNi-1024x272.webp","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-content/uploads/2024/03/gift-150x150.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4464","4464","4464","1,710","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,265","Fri, 29 Mar 2024 10:23:30 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/03/gift-150x150.webp","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-content/uploads/2024/10/REEF_10_IN-247x296.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","31384","31384","31384","12,023","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,086","Tue, 15 Oct 2024 15:33:15 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/10/REEF_10_IN-247x296.png","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/produit/arabes-de-alula-edp-100ml-parfum/","text/html; charset=UTF-8","200","OK","Indexable","","Arabes de Alula EDP 100ml Parfum - Reef Perfumes","48","465","Découvrez Arabes de Alula de 100ml de Reef Perfumes, un parfum envoûtant qui puise son inspiration dans les paysages grandioses et l'histoire.","142","889","","0","Arabes de Alula EDP 100ml Parfum","32","Arabes de Alula EDP 100ml Parfum","32","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/arabes-de-alula-edp-100ml-parfum/","","","","","","560618","68107","68107","26,090","","2459","639","3,848","100,000","Très facile","2,618","1","2","","172","36","0","65,450","323","121","0","0","0","0","","","","","93cbf71845ed58bf81d9a76fe886908e","0,392","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/arabes-de-alula-edp-100ml-parfum/","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/produit/niche-1-edp-50ml-parfum/","text/html; charset=UTF-8","200","OK","Indexable","","Niche 1 EDP 50ml Parfum - Reef Perfumes","39","381","Découvrez Niche n°1 de 50ml de Reef Perfumes, une œuvre d'art qui transforme et marque les esprits pour ceux qui osent défier les conventions et s'affirmer.","156","962","","0","Niche 1 EDP 50ml Parfum","23","Niche 1 EDP 50ml Parfum","23","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/niche-1-edp-50ml-parfum/","","","","","","546485","67510","67510","25,862","","2594","666","3,895","100,000","Très facile","2,815","1","2","","234","36","0","65,450","317","115","0","0","0","0","","","","","626d5c78b62fa88737d00b2201ffde7a","0,457","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/niche-1-edp-50ml-parfum/","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-content/uploads/2024/03/parf-150x150.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","23137","23137","23137","8,863","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,198","Thu, 28 Mar 2024 12:11:51 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/03/parf-150x150.png","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,102","Wed, 03 Dec 2025 01:27:44 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.6.3","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,279","Tue, 23 Dec 2025 01:26:57 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.6.3","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/produit/reef-2-edp-100ml-parfum-classique/","text/html; charset=UTF-8","200","OK","Indexable","","REEF 2 EDP 100ml Parfum Classique - Reef Perfumes","49","478","","0","0","","0","REEF 2 EDP 100ml Parfum Classique","33","REEF 2 EDP 100ml Parfum Classique","33","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/reef-2-edp-100ml-parfum-classique/","","","","","","545157","66183","66183","25,353","","2039","586","3,480","100,000","Très facile","2,177","1","2","","178","38","0","69,090","318","118","0","0","0","0","","","","","8e7647f59315732dd581826c55fc675f","0,363","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/reef-2-edp-100ml-parfum-classique/","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/politique-de-confidentialite/","text/html; charset=UTF-8","200","OK","Indexable","","Politique de confidentialité - Reef Perfumes","44","389","","0","0","","0","","0","","0","Politique de confidentialité","28","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/politique-de-confidentialite/","","","","","","181156","46648","46648","17,870","","3510","435","8,069","58,031","Assez difficile","13,248","1","1","","61","55","0","100,000","58","23","0","0","0","0","","","","","2b8f8c90366c5a64a4c69e0d8b96bff3","0,409","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/politique-de-confidentialite/","2026-02-26 14:22:33"
"https://www.reefperfumes.fr/wp-content/themes/flatsome/assets/js/woocommerce.js?ver=49415fe6a9266f32f1f2","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,289","Mon, 15 Apr 2024 10:04:35 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/themes/flatsome/assets/js/woocommerce.js?ver=49415fe6a9266f32f1f2","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/wp-content/plugins/la-poste-pro-expeditions-woocommerce/LaPoste/LaPosteProExpeditionsWoocommerce/assets/css/parcel-point.css?ver=1.0.10","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","7","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,109","Tue, 10 Feb 2026 15:02:00 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/plugins/la-poste-pro-expeditions-woocommerce/LaPoste/LaPosteProExpeditionsWoocommerce/assets/css/parcel-point.css?ver=1.0.10","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/produit/cartes-cadeaux/","text/html; charset=UTF-8","200","OK","Indexable","","REEF Perfumes cartes cadeaux - Reef Perfumes","44","429","","0","0","","0","REEF Perfumes cartes cadeaux","28","REEF Perfumes cartes cadeaux","28","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/cartes-cadeaux/","","","","","","585699","70732","70732","27,096","","2397","677","3,541","100,000","Très facile","2,462","1","2","","284","55","0","100,000","324","121","0","0","0","0","","","","","9a1f093a16b267f73073978ae5a2b641","0,180","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/cartes-cadeaux/","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/produit/reef-meres-31-edp-50ml-parfum/","text/html; charset=UTF-8","200","OK","Indexable","","REEF 31 EDP 100ml Parfum - Reef Perfumes","40","397","","0","0","","0","REEF 31 EDP 100ml Parfum","24","REEF 31 EDP 100ml Parfum","24","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/reef-meres-31-edp-50ml-parfum/","","","","","","549689","67899","67899","26,011","","2532","658","3,848","100,000","Très facile","2,717","1","2","","188","36","0","65,450","318","117","0","0","0","0","","","","","fa02a7e482eba270d84185701e42956","0,332","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/reef-meres-31-edp-50ml-parfum/","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/produit/arabes-de-diriyah-edp-100ml-parfum/","text/html; charset=UTF-8","200","OK","Indexable","","Arabes de Diriyah EDP 100ml Parfum - Reef Perfumes","50","481","Découvrez Arabes de Diriyah de 100ml de Reef Perfumes, Ce parfum envoûtant évoque le patrimoine culturel de la ville et l'énergie palpitante de son présent,","156","955","","0","Arabes de Diriyah EDP 100ml Parfum","34","Arabes de Diriyah EDP 100ml Parfum","34","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/arabes-de-diriyah-edp-100ml-parfum/","","","","","","550055","67337","67337","25,796","","2401","639","3,757","100,000","Très facile","2,595","1","2","","246","36","0","65,450","319","115","0","0","0","0","","","","","20488de10ad507552e5b5db8435920f","0,365","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/arabes-de-diriyah-edp-100ml-parfum/","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/produit/reef-10-edp-100ml-parfum-classique/","text/html; charset=UTF-8","200","OK","Indexable","","REEF 10 EDP 100ml Parfum Classique - Reef Perfumes","50","489","","0","0","","0","REEF 10 EDP 100ml Parfum Classique","34","REEF 10 EDP 100ml Parfum Classique","34","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/reef-10-edp-100ml-parfum-classique/","","","","","","547597","66157","66157","25,343","","2317","621","3,731","100,000","Très facile","2,483","1","2","","177","37","0","67,270","318","112","0","0","0","0","","","","","48f56ee26daf83364a7d23c6d5a91bf2","0,358","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/reef-10-edp-100ml-parfum-classique/","2026-02-26 14:22:34"
"https://www.reefperfumes.fr/wp-content/uploads/2025/05/lom.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","541328","541328","541328","207,372","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,088","Mon, 19 May 2025 10:22:34 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2025/05/lom.jpg","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/uploads/2024/03/reef-19-edp-100ml-parfum-classique-247x296.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","3944","3944","3944","1,511","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,085","Tue, 26 Mar 2024 05:10:52 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/03/reef-19-edp-100ml-parfum-classique-247x296.webp","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/produit/rose-dete-edp-100ml-parfum/","text/html; charset=UTF-8","200","OK","Indexable","","Rose d'été EDP 100ml Parfum - Reef Perfumes","43","417","Découvrez Rose d'été de 100ml de Reef Perfumes, un parfum envoûtant mariant la fraîcheur de la poire juteuse à la chaleur de l'ambre et du bois de santal.","154","947","","0","Rose d’été EDP 100ml Parfum","27","Rose d’été EDP 100ml Parfum","27","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/produit/rose-dete-edp-100ml-parfum/","","","","","","548192","67569","67569","25,884","","2478","652","3,801","100,000","Très facile","2,696","1","2","","222","36","0","65,450","318","116","0","0","0","0","","","","","b394bdfe587bae24edcdf46b08876d92","0,197","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/produit/rose-dete-edp-100ml-parfum/","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/plugins/woocommerce-product-bundles/assets/js/frontend/add-to-cart-bundle.min.js?ver=8.3.6","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,116","Sat, 17 May 2025 09:19:59 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/plugins/woocommerce-product-bundles/assets/js/frontend/add-to-cart-bundle.min.js?ver=8.3.6","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/uploads/2024/04/REEF_27_IN-1-247x296.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","33768","33768","33768","12,936","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,267","Sat, 13 Apr 2024 20:27:02 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/04/REEF_27_IN-1-247x296.png","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/plugins/woo-variation-swatches/assets/js/frontend.min.js?ver=1739200232","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,305","Mon, 10 Feb 2025 15:10:32 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/plugins/woo-variation-swatches/assets/js/frontend.min.js?ver=1739200232","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/uploads/2024/03/reef-21-edp-100ml-classic-perfume-reef-perfumes-uk-1-247x296.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4772","4772","4772","1,828","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,301","Tue, 26 Mar 2024 05:10:50 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/03/reef-21-edp-100ml-classic-perfume-reef-perfumes-uk-1-247x296.webp","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/uploads/2024/03/summer-yellow-edp-100ml-perfume-reef-perfumes-uk-1-247x296.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","5618","5618","5618","2,152","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,306","Tue, 26 Mar 2024 05:10:38 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/uploads/2024/03/summer-yellow-edp-100ml-perfume-reef-perfumes-uk-1-247x296.webp","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/categorie-produit/collection-mini/","text/html; charset=UTF-8","200","OK","Indexable","","Archives des Collection Mini - Reef Perfumes","44","401","","0","0","","0","","0","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.reefperfumes.fr/categorie-produit/collection-mini/","","","","","","179111","45213","45213","17,320","","188","59","3,186","100,000","Très facile","1,083","1","2","","172","55","0","100,000","69","28","0","0","0","0","","","","","445819ff75d932a5904ca031102a66e1","0,307","","","","","fr-FR","1.1","","","","","","https://www.reefperfumes.fr/categorie-produit/collection-mini/","2026-02-26 14:22:35"
"https://www.reefperfumes.fr/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.6.3","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,290","Tue, 23 Dec 2025 01:26:57 GMT","","","","","1.1","","","","","","https://www.reefperfumes.fr/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.6.3","2026-02-26 14:22:35"
