"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://ofreropizza.com/wp-content/uploads/2024/09/hooot-247x247.jpg","image/jpeg","12235","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/supremm-247x247.jpg","image/jpeg","9548","8","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2025/06/broooookiessss-247x247.jpg","image/jpeg","7576","7","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/alaaaskaaa-247x247.jpg","image/jpeg","14818","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/la-vegaan-247x247.jpg","image/jpeg","17085","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/medittt-247x247.jpg","image/jpeg","12929","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/halalori-247x247.jpg","image/jpeg","12532","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/curryyy-247x247.jpg","image/jpeg","11785","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/napoli_pizza-247x247.jpg","image/jpeg","12388","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/ccccc-247x247.jpg","image/jpeg","11715","7","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/cheeeezzyy-247x247.jpg","image/jpeg","11964","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/classs-247x247.jpg","image/jpeg","12820","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/chevree-247x247.jpg","image/jpeg","10593","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/cheeeezzyy-1-247x247.jpg","image/jpeg","11964","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/savoyardee-247x247.jpg","image/jpeg","14115","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/xtreeemm-247x247.png","image/png","62006","7","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/IMG-20200502-WA0000-247x247.jpg","image/jpeg","23996","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/crock_chickeen-247x247.jpg","image/jpeg","14163","10","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/reinee-247x247.jpg","image/jpeg","11844","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/vippizza-247x247.jpg","image/jpeg","10398","7","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/vegeta-247x247.jpg","image/jpeg","12676","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/medittt.jpg","image/jpeg","186596","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Maxi-muffin-tulipe-chocolat-intense-247x210.png","image/png","87479","17","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/hooot-100x100.jpg","image/jpeg","3670","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/vegeta-100x100.jpg","image/jpeg","3686","2","Indexable","",""
