"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Title 2","Longueur du Title 2","Largeur en pixels du Title 2","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://ofreropizza.com/wp-content/themes/flatsome/assets/js/flatsome.js?ver=8e60d746741250b4dd4e","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16656","16656","16656","6,381","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,362","Sun, 06 Oct 2024 14:36:23 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/themes/flatsome/assets/js/flatsome.js?ver=8e60d746741250b4dd4e","2026-02-26 15:14:33"
"https://ofreropizza.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=10.4.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1128","1128","1128","0,432","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,332","Thu, 25 Dec 2025 11:35:46 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/plugins/woocommerce/assets/js/frontend/order-attribution.min.js?ver=10.4.3","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7106","7106","7106","2,722","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,340","Mon, 05 May 2025 05:15:15 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.19.6","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","4967","4967","4967","1,903","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,283","Sun, 06 Oct 2024 14:36:23 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/themes/flatsome/inc/extensions/flatsome-live-search/flatsome-live-search.js?ver=3.19.6","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-content/uploads/2024/09/1820-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","414095","414095","414095","158,632","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,264","Wed, 11 Sep 2024 08:31:52 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/uploads/2024/09/1820-1.jpg","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","30368","30368","30368","11,633","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,263","Fri, 18 Oct 2024 11:00:02 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1","2026-02-26 15:14:34"
"https://ofreropizza.com/plan-de-site/","text/html; charset=UTF-8","200","OK","Indexable","","Plan de site - Ofreropizza","26","225","","0","0","","0","0","","0","","0","","0","Pages","5","Articles par catégorie","22","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ofreropizza.com/plan-de-site/","","","","","","181340","49461","49461","18,948","","965","218","4,427","93,107","Très facile","2,867","1","1","","162","158","0","94,050","196","161","0","2","2","0","","","","","95ff343cd00eb480fd6be689bbaea2a5","0,365","Mon, 02 Feb 2026 20:07:21 GMT","","","","fr-FR","1.1","","","","","","https://ofreropizza.com/plan-de-site/","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-content/plugins/yith-woocommerce-advanced-product-options-premium/assets/js/front.min.js?ver=4.10.1","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10001","10001","10001","3,831","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,126","Thu, 12 Sep 2024 12:14:37 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/plugins/yith-woocommerce-advanced-product-options-premium/assets/js/front.min.js?ver=4.10.1","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-content/uploads/2024/09/pizza2-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","70731","70731","70731","27,096","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,320","Wed, 25 Sep 2024 13:26:52 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/uploads/2024/09/pizza2-1.jpg","2026-02-26 15:14:34"
"https://ofreropizza.com/mon-compte/lost-password/","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé,noindex","Mon compte - Ofreropizza","24","232","","0","0","","0","0","","0","","0","","0","","0","","0","noindex, follow","noindex","","https://ofreropizza.com/mon-compte/","","","","","","86989","21116","21116","8,089","","142","37","3,838","84,380","Facile","1,088","1","2","","161","159","0","94,640","34","18","0","2","2","0","","","","","33c078cc4a91a60d2521c1f596f8c7cc","1,572","","","","","fr-FR","1.1","","","","","","https://ofreropizza.com/mon-compte/lost-password/","2026-02-26 15:14:33"
"https://ofreropizza.com/wp-content/uploads/2024/09/securitee.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","66101","66101","66101","25,322","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,282","Wed, 18 Sep 2024 10:12:09 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/uploads/2024/09/securitee.jpg","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.4.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1439","1439","1439","0,551","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,301","Thu, 25 Dec 2025 11:35:46 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.4.3","2026-02-26 15:14:34"
"https://ofreropizza.com/mentions-legales/","text/html; charset=UTF-8","200","OK","Indexable","","Mentions légales - Ofreropizza","30","272","","0","0","","0","0","","0","","0","","0","Mentions légales","16","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ofreropizza.com/mentions-legales/","","","","","","171273","49011","49011","18,775","","1643","316","5,199","56,919","Assez difficile","6,667","1","1","","162","158","0","94,050","36","18","0","22","5","0","","","","","f5fac6d4b042f024273d3b9ca111567","0,259","Mon, 02 Feb 2026 20:07:15 GMT","","","","fr-FR","1.1","","","","","","https://ofreropizza.com/mentions-legales/","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-content/plugins/perfmatters/vendor/fastclick/pmfastclick.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2472","2472","2472","0,947","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,097","Wed, 25 Sep 2024 13:17:47 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-content/plugins/perfmatters/vendor/fastclick/pmfastclick.min.js","2026-02-26 15:14:35"
"https://ofreropizza.com/wp-includes/js/jquery/ui/progressbar.min.js?ver=1.13.3","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","931","931","931","0,357","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,118","Fri, 18 Oct 2024 11:00:02 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-includes/js/jquery/ui/progressbar.min.js?ver=1.13.3","2026-02-26 15:14:35"
"https://ofreropizza.com/categorie-produit/nos-menus/","text/html; charset=UTF-8","200","OK","Indexable","","Nos menus (uniquement en livraison) - Ofreropizza","49","454","","0","0","","0","0","","0","","0","","0","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ofreropizza.com/categorie-produit/nos-menus/","","","","","","182957","48421","48421","18,549","","248","68","3,647","79,303","Assez facile","0,982","1","2","","392","159","0","94,640","53","22","0","2","2","0","","","","","edcb208537d898c63aa67deb6e810243","0,287","Mon, 02 Feb 2026 16:35:44 GMT","","","","fr-FR","1.1","","","","","","https://ofreropizza.com/categorie-produit/nos-menus/","2026-02-26 15:14:34"
"https://ofreropizza.com/wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","585","585","585","0,224","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,253","Wed, 11 Apr 2012 02:58:23 GMT","","","","","1.1","","","","","","https://ofreropizza.com/wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2","2026-02-26 15:14:35"
